Au0	Al0		Au1		Au2	t_spar	t_spar_box	_rib	h_skin		n_ribs		Weight		Lift		Drag		MaxMises		DispTip		EigenValue	Velocity
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.1919	0.1508	0.1845	-0.1620	0.0068	0.0061	0.0046	0.0018	19	4656.1849	8044.5533	277.1151	112762992.00	0.6915		1.9984	22.0250
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.3222	-0.2997	0.0068	0.0061	0.0046	0.0018	19	4674.8025	4669.6224	206.2407	54744596.00	0.3114		3.9602	14.6500
0.2981	0.0446	0.1120	-0.0895	0.0068	0.0061	0.0046	0.0018	19	4657.6485	4648.4394	165.9822	69146368.00	0.4071		2.9013	16.9500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2981	0.0446	0.2563	-0.2338	0.0068	0.0061	0.0046	0.0018	19	4667.6489	4660.5361	191.1337	60255080.00	0.3470		3.6349	15.2500
0.2974	0.0453	-0.0502	0.0727	0.0068	0.0061	0.0046	0.0018	19	4655.4656	6536.1457	197.0781	106732792.00	0.6399		1.9677	23.5500
0.2354	0.1073	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4667.7228	10122.1847	395.0463	129145216.00	0.7594		2.0393	22.3250
0.1703	0.1724	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4665.7331	4661.3941	184.2711	57413224.00	0.3493		5.1472	15.5500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3167	-0.2942	0.0068	0.0061	0.0046	0.0018	19	4674.0831	4668.5154	204.7101	55235008.00	0.3146		3.9268	14.7000
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2980	0.0447	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.2553	4671.2549	200.9612	56666464.00	0.3235		3.8371	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2947	0.0480	-0.0202	0.0427	0.0068	0.0061	0.0046	0.0018	19	4654.9215	4644.0731	139.0423	74551192.00	0.4492		2.6052	19.2500
